2020/12/20 15:31:50,AUD,    213,CAD, -11143,CHF,   2883,EUR,    397,GBP,   8076,JPY,  -1254,NZD,   4764,USD,  -3936
2020/12/20 15:31:51,AUD,    213,CAD, -11143,CHF,   2883,EUR,    397,GBP,   8076,JPY,  -1254,NZD,   4764,USD,  -3936
2020/12/20 15:31:51,AUD,    213,CAD, -11143,CHF,   2883,EUR,    397,GBP,   8076,JPY,  -1254,NZD,   4764,USD,  -3936
2020/12/20 15:31:51,AUD,    213,CAD, -11143,CHF,   2883,EUR,    397,GBP,   8076,JPY,  -1254,NZD,   4764,USD,  -3936
2020/12/20 15:31:51,AUD,    213,CAD,  -5591,CHF,  -2669,EUR,    397,GBP,   8076,JPY,  -1254,NZD,   4764,USD,  -3936
2020/12/20 15:31:51,AUD,    213,CAD,  -5596,CHF,  -2664,EUR,    397,GBP,   8076,JPY,  -1254,NZD,   4764,USD,  -3936
2020/12/20 15:31:51,AUD,    213,CAD,  -5594,CHF,  -2666,EUR,    397,GBP,   8076,JPY,  -1254,NZD,   4764,USD,  -3936
2020/12/20 15:31:51,AUD,    213,CAD,  -5594,CHF,  -2666,EUR,    397,GBP,   8076,JPY,  -1254,NZD,   4764,USD,  -3936
2020/12/20 15:31:51,AUD,    213,CAD,  -5594,CHF,  -2666,EUR,    397,GBP,   8076,JPY,  -1254,NZD,   4764,USD,  -3936
2020/12/20 15:31:51,AUD,    213,CAD,  -5594,CHF,    649,EUR,    397,GBP,   8076,JPY,  -1254,NZD,   1450,USD,  -3936
2020/12/20 15:31:51,AUD,    213,CAD,  -5594,CHF,    649,EUR,    397,GBP,   8076,JPY,  -1254,NZD,   1450,USD,  -3936
2020/12/20 15:31:51,AUD,    213,CAD,  -5594,CHF,    641,EUR,    397,GBP,   8076,JPY,  -1254,NZD,   1457,USD,  -3936
2020/12/20 15:31:51,AUD,    213,CAD,  -5594,CHF,    643,EUR,    397,GBP,   8076,JPY,  -1254,NZD,   1456,USD,  -3936
